##############################################################################
#
#  Records of time interval between GPS PPS and HM PPS at FAST site
#
#    Positive value indicate GPS PPS rising edge ahead of HM PPS rising edge
#        HM:  Hydrogen Maser clock
#        GPS: Global Position System clock
#
#  Record format:
#
#    First field  - Unix epoch      (unit: second)
#    Second field - time interval   (unit: second)
#
#    NOTE: string "None" indicate non-exists value in time interval
#
#  Record date range:
#
#    2022-03-01T00:00:00+0800 - 2022-03-14T23:59:59+0800
#
##############################################################################

1646064010	 0.000115303553
1646064020	 0.000115324002
1646064030	 0.000115328822
1646064040	 0.000115334212
1646064050	 0.000115331581
1646064060	 0.000115333407
1646064070	 0.000115335086
1646064080	 0.000115342865
1646064090	 0.000115343631
1646064100	 0.000115348358
1646064110	 0.000115349095
1646064120	 0.000115345829
1646064130	 0.000115346126
1646064140	 0.000115344271
1646064150	 0.000115348055
1646064160	 0.000115342874
1646064170	 0.000115342069
1646064180	 0.000115338861
1646064190	 0.000115325663
1646064200	 0.000115336156
1646064210	 0.000115349081
1646064220	 0.000115343895
1646064230	 0.000115345643
1646064240	 0.000115338304
1646064250	 0.000115339422
1646064260	 0.000115343529
1646064270	 0.000115340301
1646064280	 0.000115345379
1646064290	 0.000115339076
1646064300	 0.000115338177
1646064310	 0.000115335111
1646064320	 0.000115329969
1646064330	 0.000115329032
1646064340	 0.000115321449
1646064350	 0.000115319207
1646064360	 0.000115322318
1646064370	 0.000115350165
1646064380	 0.000115342533
1646064390	 0.000115325926
1646064400	 0.000115321419
1646064410	 0.000115321703
1646064420	 0.000115322777
1646064430	 0.000115321341
1646064440	 0.000115324808
1646064450	 0.000115326771
1646064460	 0.000115327206
1646064470	 0.000115335790
1646064480	 0.000115384378
1646064490	 0.000115321722
1646064500	 0.000115312352
1646064510	 0.000115316693
1646064520	 0.000115313080
1646064530	 0.000115324437
1646064540	 0.000115324457
1646064550	 0.000115318944
1646064560	 0.000115318602
1646064570	 0.000115327259
1646064580	 0.000115330809
1646064590	 0.000115336229
1646064600	 0.000115329403
1646064610	 0.000115326820
1646064620	 0.000115330741
1646064630	 0.000115330091
1646064640	 0.000115331571
1646064650	 0.000115347064
1646064660	 0.000115364417
1646064670	 0.000115365013
1646064680	 0.000115359627
1646064690	 0.000115356166
1646064700	 0.000115360062
1646064710	 0.000115356102
1646064720	 0.000115352806
1646064730	 0.000115340150
1646064740	 0.000115316981
1646064750	 0.000115325824
1646064760	 0.000115328861
1646064770	 0.000115329422
1646064780	 0.000115329715
1646064790	 0.000115327953
1646064800	 0.000115334793
1646064810	 0.000115327635
1646064820	 0.000115316732
1646064830	 0.000115319886
1646064840	 0.000115328397
1646064850	 0.000115330213
1646064860	 0.000115327220
1646064870	 0.000115326444
1646064880	 0.000115332674
1646064890	 0.000115330003
1646064900	 0.000115329652
1646064910	 0.000115325536
1646064920	 0.000115332064
1646064930	 0.000115331009
1646064940	 0.000115332577
1646064950	 0.000115373465
1646064960	 0.000115362733
1646064970	 0.000115343392
1646064980	 0.000115335853
1646064990	 0.000115340750
1646065000	 0.000115332708
1646065010	 0.000115338734
1646065020	 0.000115330892
1646065030	 0.000115333290
1646065040	 0.000115330843
1646065050	 0.000115331312
1646065060	 0.000115333036
1646065070	 0.000115328294
1646065080	 0.000115332801
1646065090	 0.000115332855
1646065100	 0.000115325936
1646065110	 0.000115323617
1646065120	 0.000115324603
1646065130	 0.000115318890
1646065140	 0.000115323929
1646065150	 0.000115321219
1646065160	 0.000115322840
1646065170	 0.000115328954
1646065180	 0.000115330648
1646065190	 0.000115328871
1646065200	 0.000115332777
1646065210	 0.000115328031
1646065220	 0.000115330936
1646065230	 0.000115372123
1646065240	 0.000115350555
1646065250	 0.000115343900
1646065260	 0.000115392098
1646065270	 0.000115353460
1646065280	 0.000115322694
1646065290	 0.000115331244
1646065300	 0.000115301185
1646065310	 0.000115319242
1646065320	 0.000115331244
1646065330	 0.000115325633
1646065340	 0.000115325716
1646065350	 0.000115349930
1646065360	 0.000115364867
1646065370	 0.000115352865
1646065380	 0.000115341844
1646065390	 0.000115345912
1646065400	 0.000115345482
1646065410	 0.000115329510
1646065420	 0.000115314964
1646065430	 0.000115309022
1646065440	 0.000115310741
1646065450	 0.000115311239
1646065460	 0.000115320150
1646065470	 0.000115324549
1646065480	 0.000115331087
1646065490	 0.000115339652
1646065500	 0.000115337645
1646065510	 0.000115334486
1646065520	 0.000115337494
1646065530	 0.000115341639
1646065540	 0.000115341727
